first,second,edit,dl,jaro,jw,bag,pw,sw,lcs3avg,lcs2avg,lcs3sht,lcs2sht,lcs3long,lcs2long,SWlong,SWsht,SWavg,1gramslong,1gramssht,1gramsavg,pad1gramslong,pad1gramssht,pad1gramsavg,2gramslong,2gramssht,2gramsavg,pad2gramslong,pad2gramssht,pad2gramsavg,3gramslong,3gramssht,3gramsavg,pad3gramslong,pad3gramssht,pad3gramsavg,pos1gramsavg,pos1gramssht,pos1gramslong,pos2gramsavg,pos2gramssht,pos2gramslong,pos3gramsavg,pos3gramssht,pos3gramslong,padpos1gramsavg,padpos1gramssht,padpos1gramslong,padpos2gramsavg,padpos2gramssht,padpos2gramslong,padpos3gramsavg,padpos3gramssht,padpos3gramslong,padskipgramslong,padskipgramssht,padskipgramsavg,skipgramslong,skipgramssht,skipgramsavg,Soundex,Phonex,Phonix,NYSIIS,D-Metaphone,FuzSoundex,Genjac2j,Genjac3j,Genjac2jw,Genjac3jw,Mong2j,Mong3j,Mong2jw,Mong3jw,editex,SAPSavg,SAPSsht,SAPSlong
edmond,edmond,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
edmond,edmund,0.833333333,0.833333333,0.888888889,0.922222222,0.833333333,0.922222222,0.922222222,0.5,0.833333333,0.5,0.833333333,0.5,0.833333333,0.9,0.9,0.9,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333,0.6,0.6,0.6,0.714285714,0.714285714,0.714285714,0.25,0.25,0.25,0.625,0.625,0.625,0.833333333,0.833333333,0.833333333,0.6,0.6,0.6,0.25,0.25,0.25,0.833333333,0.833333333,0.833333333,0.714285714,0.714285714,0.714285714,0.625,0.625,0.625,0.677419355,0.677419355,0.677419355,0.571428571,0.571428571,0.571428571,1,1,1,1,0,1,0.90476191,0.916666672,0.909523819,0.925000004,0.90476191,0.916666672,0.909523819,0.925000004,0.916666667,0.904761905,0.904761905,0.904761905
edmond,edward,0.5,0.5,0.666666667,0.733333333,0.5,0.733333333,0.733333333,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,0.5,0.5,0.5,0.5,0.5,0.5,0.2,0.2,0.2,0.428571429,0.428571429,0.428571429,0,0,0,0.375,0.375,0.375,0.5,0.5,0.5,0.2,0.2,0.2,0,0,0,0.5,0.5,0.5,0.428571429,0.428571429,0.428571429,0.375,0.375,0.375,0.258064516,0.258064516,0.258064516,0.095238095,0.095238095,0.095238095,0.5,0.75,0.5,0.75,0,0.5,0.481481486,0.629629638,0.485185193,0.639506181,0.619047625,0.708333343,0.623809533,0.719444454,0.583333333,0.23255814,0.238095238,0.227272727
edmond,emond,0.833333333,0.833333333,0.944444444,0.95,0.833333333,0.95,0.95,0.727272727,0.727272727,0.8,0.8,0.666666667,0.666666667,0.666666667,0.8,0.727272727,0.833333333,1,0.909090909,0.833333333,1,0.909090909,0.6,0.75,0.666666667,0.714285714,0.833333333,0.769230769,0.5,0.666666667,0.571428571,0.625,0.714285714,0.666666667,0.909090909,1,0.833333333,0.666666667,0.75,0.6,0.571428571,0.666666667,0.5,0.909090909,1,0.833333333,0.769230769,0.833333333,0.714285714,0.666666667,0.714285714,0.625,0.677419355,0.807692308,0.736842105,0.619047619,0.8125,0.702702703,0.5,0.5,0.5,0.5,0,0.5,0.809523812,0.819444448,0.814285721,0.825000003,0.90476191,0.888888896,0.914285728,0.900000006,0.833333333,0.926829268,0.95,0.904761905
edmun,edwin,0.6,0.6,0.733333333,0.786666667,0.6,0.786666667,0.786666667,0.4,0.4,0.4,0.4,0.4,0.4,0.48,0.48,0.48,0.6,0.6,0.6,0.6,0.6,0.6,0.25,0.25,0.25,0.5,0.5,0.5,0,0,0,0.428571429,0.428571429,0.428571429,0.6,0.6,0.6,0.25,0.25,0.25,0,0,0,0.6,0.6,0.6,0.5,0.5,0.5,0.428571429,0.428571429,0.428571429,0.346153846,0.346153846,0.346153846,0.1875,0.1875,0.1875,0.75,1,0.75,0.75,0,0.75,0.619047625,0.809523821,0.623809533,0.822222233,0.722222229,0.809523821,0.727777789,0.822222233,0.7,0.35,0.35,0.35
edmund,edmund,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
edna,edna,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
edouard,edouard,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
edouard,eduard,0.857142857,0.857142857,0.952380952,0.961904762,0.857142857,0.961904762,0.961904762,0.615384615,0.923076923,0.666666667,1,0.571428571,0.857142857,0.685714286,0.8,0.738461538,0.857142857,1,0.923076923,0.857142857,1,0.923076923,0.666666667,0.8,0.727272727,0.75,0.857142857,0.8,0.4,0.5,0.444444444,0.666666667,0.75,0.705882353,0.923076923,1,0.857142857,0.727272727,0.8,0.666666667,0.444444444,0.5,0.4,0.923076923,1,0.857142857,0.8,0.857142857,0.75,0.705882353,0.75,0.666666667,0.694444444,0.806451613,0.746268657,0.615384615,0.761904762,0.680851064,1,1,1,1,0,1,0.833333336,0.839506176,0.837500006,0.844444447,0.916666672,0.901234574,0.920833342,0.911111116,0.857142857,0.933333333,0.954545455,0.913043478
edouard,edward,0.714285714,0.714285714,0.849206349,0.879365079,0.714285714,0.879365079,0.879365079,0.461538462,0.769230769,0.5,0.833333333,0.428571429,0.714285714,0.428571429,0.5,0.461538462,0.714285714,0.833333333,0.769230769,0.714285714,0.833333333,0.769230769,0.5,0.6,0.545454545,0.625,0.714285714,0.666666667,0.2,0.25,0.222222222,0.555555556,0.625,0.588235294,0.769230769,0.833333333,0.714285714,0.545454545,0.6,0.5,0.222222222,0.25,0.2,0.769230769,0.833333333,0.714285714,0.666666667,0.714285714,0.625,0.588235294,0.625,0.555555556,0.5,0.580645161,0.537313433,0.346153846,0.428571429,0.382978723,1,1,1,0.5,0,1,0.791666672,0.790123463,0.795833342,0.800000005,0.791666672,0.851851861,0.795833342,0.861728403,0.785714286,0.844444444,0.863636364,0.826086957
edouard,wilfrid,0.142857143,0.142857143,0.523809524,0.523809524,0.285714286,0.523809524,0.523809524,0.142857143,0.142857143,0.142857143,0.142857143,0.142857143,0.142857143,0.2,0.2,0.2,0.285714286,0.285714286,0.285714286,0.285714286,0.285714286,0.285714286,0,0,0,0.125,0.125,0.125,0,0,0,0.111111111,0.111111111,0.111111111,0.285714286,0.285714286,0.285714286,0,0,0,0,0,0,0.285714286,0.285714286,0.285714286,0.125,0.125,0.125,0.111111111,0.111111111,0.111111111,0.111111111,0.111111111,0.111111111,0.038461538,0.038461538,0.038461538,0,0.25,0,0,0,0,0.250000005,0.351851861,0.339393952,0.359259268,0.541666679,0.59259261,0.55416669,0.607407424,0.214285714,0,0,0
edourd,edward,0.666666667,0.666666667,0.777777778,0.822222222,0.666666667,0.822222222,0.822222222,0.333333333,0.666666667,0.333333333,0.666666667,0.333333333,0.666666667,0.566666667,0.566666667,0.566666667,0.666666667,0.666666667,0.666666667,0.666666667,0.666666667,0.666666667,0.4,0.4,0.4,0.571428571,0.571428571,0.571428571,0,0,0,0.5,0.5,0.5,0.666666667,0.666666667,0.666666667,0.4,0.4,0.4,0,0,0,0.666666667,0.666666667,0.666666667,0.571428571,0.571428571,0.571428571,0.5,0.5,0.5,0.419354839,0.419354839,0.419354839,0.238095238,0.238095238,0.238095238,1,1,1,0.5,0,1,0.666666672,0.833333343,0.670833342,0.844444454,0.761904768,0.833333343,0.766666676,0.844444454,0.75,0.818181818,0.818181818,0.818181818
eduard,edmond,0.5,0.5,0.666666667,0.733333333,0.5,0.733333333,0.733333333,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,0.5,0.5,0.5,0.5,0.5,0.5,0.2,0.2,0.2,0.428571429,0.428571429,0.428571429,0,0,0,0.375,0.375,0.375,0.5,0.5,0.5,0.2,0.2,0.2,0,0,0,0.5,0.5,0.5,0.428571429,0.428571429,0.428571429,0.375,0.375,0.375,0.258064516,0.258064516,0.258064516,0.095238095,0.095238095,0.095238095,0.5,0.75,0.5,0.5,0,0.5,0.481481486,0.629629638,0.485185193,0.639506181,0.619047625,0.708333343,0.623809533,0.719444454,0.583333333,0.23255814,0.238095238,0.227272727
eduard,edward,0.833333333,0.833333333,0.888888889,0.911111111,0.833333333,0.911111111,0.911111111,0.5,0.833333333,0.5,0.833333333,0.5,0.833333333,0.666666667,0.666666667,0.666666667,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333,0.6,0.6,0.6,0.714285714,0.714285714,0.714285714,0.25,0.25,0.25,0.625,0.625,0.625,0.833333333,0.833333333,0.833333333,0.6,0.6,0.6,0.25,0.25,0.25,0.833333333,0.833333333,0.833333333,0.714285714,0.714285714,0.714285714,0.625,0.625,0.625,0.677419355,0.677419355,0.677419355,0.571428571,0.571428571,0.571428571,1,1,1,0.5,0,1,0.90476191,0.916666672,0.909523819,0.925000004,0.90476191,0.916666672,0.909523819,0.925000004,0.833333333,0.909090909,0.909090909,0.909090909
eduoard,edouard,0.714285714,0.857142857,0.952380952,0.961904762,1,0.961904762,0.961904762,0.428571429,0.714285714,0.428571429,0.714285714,0.428571429,0.714285714,0.828571429,0.828571429,0.828571429,1,1,1,1,1,1,0.5,0.5,0.5,0.625,0.625,0.625,0.2,0.2,0.2,0.555555556,0.555555556,0.555555556,1,1,1,0.5,0.5,0.5,0.2,0.2,0.2,1,1,1,0.625,0.625,0.625,0.555555556,0.555555556,0.555555556,0.722222222,0.722222222,0.722222222,0.653846154,0.653846154,0.653846154,1,1,1,1,0,1,0.875000007,0.851851861,0.887500018,0.861728403,0.875000007,0.851851861,0.887500018,0.866666675,0.857142857,0.869565217,0.869565217,0.869565217
edward,e,0.166666667,0.166666667,0.722222222,0.722222222,0.166666667,0.722222222,0.722222222,0.285714286,0.285714286,1,1,0.166666667,0.166666667,0.166666667,1,0.285714286,0.166666667,1,0.285714286,0.166666667,1,0.285714286,0,0,0,0.142857143,0.5,0.222222222,0,0,0,0.125,0.333333333,0.181818182,0.285714286,1,0.166666667,0,0,0,0,0,0,0.285714286,1,0.166666667,0.222222222,0.5,0.142857143,0.181818182,0.333333333,0.125,0.064516129,0.333333333,0.108108108,0,0,0,0.25,0.75,0.25,0.25,0,0.25,0.238095241,0.319444448,0.24285715,0.325000003,0.333333339,0.458333343,0.338095248,0.469444454,0.25,0,0,0
edward,edord,0.666666667,0.666666667,0.822222222,0.857777778,0.666666667,0.857777778,0.857777778,0.363636364,0.727272727,0.4,0.8,0.333333333,0.666666667,0.533333333,0.64,0.581818182,0.666666667,0.8,0.727272727,0.666666667,0.8,0.727272727,0.4,0.5,0.444444444,0.571428571,0.666666667,0.615384615,0,0,0,0.5,0.571428571,0.533333333,0.727272727,0.8,0.666666667,0.444444444,0.5,0.4,0,0,0,0.727272727,0.8,0.666666667,0.615384615,0.666666667,0.571428571,0.533333333,0.571428571,0.5,0.419354839,0.5,0.456140351,0.238095238,0.3125,0.27027027,1,1,1,0.5,0,1,0.761904768,0.763888896,0.766666676,0.775000006,0.761904768,0.833333343,0.766666676,0.844444454,0.75,0.837209302,0.857142857,0.818181818
edward,edouard,0.714285714,0.714285714,0.849206349,0.879365079,0.714285714,0.879365079,0.879365079,0.461538462,0.769230769,0.5,0.833333333,0.428571429,0.714285714,0.428571429,0.5,0.461538462,0.714285714,0.833333333,0.769230769,0.714285714,0.833333333,0.769230769,0.5,0.6,0.545454545,0.625,0.714285714,0.666666667,0.2,0.25,0.222222222,0.555555556,0.625,0.588235294,0.769230769,0.833333333,0.714285714,0.545454545,0.6,0.5,0.222222222,0.25,0.2,0.769230769,0.833333333,0.714285714,0.666666667,0.714285714,0.625,0.588235294,0.625,0.555555556,0.5,0.580645161,0.537313433,0.346153846,0.428571429,0.382978723,1,1,1,0.5,0,1,0.791666672,0.790123463,0.795833342,0.800000005,0.90476191,0.888888896,0.909523819,0.900000006,0.785714286,0.844444444,0.863636364,0.826086957
edward,eduard,0.833333333,0.833333333,0.888888889,0.911111111,0.833333333,0.911111111,0.911111111,0.5,0.833333333,0.5,0.833333333,0.5,0.833333333,0.666666667,0.666666667,0.666666667,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333,0.6,0.6,0.6,0.714285714,0.714285714,0.714285714,0.25,0.25,0.25,0.625,0.625,0.625,0.833333333,0.833333333,0.833333333,0.6,0.6,0.6,0.25,0.25,0.25,0.833333333,0.833333333,0.833333333,0.714285714,0.714285714,0.714285714,0.625,0.625,0.625,0.677419355,0.677419355,0.677419355,0.571428571,0.571428571,0.571428571,1,1,1,0.5,0,1,0.90476191,0.916666672,0.909523819,0.925000004,0.90476191,0.916666672,0.909523819,0.925000004,0.833333333,0.909090909,0.909090909,0.909090909
edward,edward,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
edward,edwd,0.666666667,0.666666667,0.888888889,0.922222222,0.666666667,0.922222222,0.922222222,0.6,0.6,0.75,0.75,0.5,0.5,0.5,0.75,0.6,0.666666667,1,0.8,0.666666667,1,0.8,0.4,0.666666667,0.5,0.571428571,0.8,0.666666667,0.25,0.5,0.333333333,0.5,0.666666667,0.571428571,0.8,1,0.666666667,0.5,0.666666667,0.4,0.333333333,0.5,0.25,0.8,1,0.666666667,0.666666667,0.8,0.571428571,0.571428571,0.666666667,0.5,0.419354839,0.619047619,0.5,0.285714286,0.545454545,0.375,0.5,1,1,0.75,0,0.5,0.66666667,0.694444448,0.671428578,0.700000003,0.761904768,0.833333343,0.766666676,0.844444454,0.75,0.780487805,0.842105263,0.727272727
edward,edwin,0.5,0.5,0.7,0.79,0.5,0.79,0.79,0.545454545,0.545454545,0.6,0.6,0.5,0.5,0.566666667,0.68,0.618181818,0.5,0.6,0.545454545,0.5,0.6,0.545454545,0.4,0.5,0.444444444,0.428571429,0.5,0.461538462,0.25,0.333333333,0.285714286,0.375,0.428571429,0.4,0.545454545,0.6,0.5,0.444444444,0.5,0.4,0.285714286,0.333333333,0.25,0.545454545,0.6,0.5,0.461538462,0.5,0.428571429,0.4,0.428571429,0.375,0.35483871,0.423076923,0.385964912,0.285714286,0.375,0.324324324,0.5,0.75,0.75,1,0,0.5,0.541666672,0.708333343,0.545833342,0.719444454,0.714285723,0.777777791,0.72380954,0.788888901,0.583333333,0.380952381,0.4,0.363636364
edward,edword,0.833333333,0.833333333,0.888888889,0.922222222,0.833333333,0.922222222,0.922222222,0.5,0.833333333,0.5,0.833333333,0.5,0.833333333,0.9,0.9,0.9,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333,0.6,0.6,0.6,0.714285714,0.714285714,0.714285714,0.25,0.25,0.25,0.625,0.625,0.625,0.833333333,0.833333333,0.833333333,0.6,0.6,0.6,0.25,0.25,0.25,0.833333333,0.833333333,0.833333333,0.714285714,0.714285714,0.714285714,0.625,0.625,0.625,0.677419355,0.677419355,0.677419355,0.571428571,0.571428571,0.571428571,1,1,1,1,0,1,0.90476191,0.916666672,0.909523819,0.925000004,0.90476191,0.916666672,0.909523819,0.925000004,0.916666667,0.909090909,0.909090909,0.909090909
edward,eward,0.833333333,0.833333333,0.944444444,0.95,0.833333333,0.95,0.95,0.727272727,0.727272727,0.8,0.8,0.666666667,0.666666667,0.666666667,0.8,0.727272727,0.833333333,1,0.909090909,0.833333333,1,0.909090909,0.6,0.75,0.666666667,0.714285714,0.833333333,0.769230769,0.5,0.666666667,0.571428571,0.625,0.714285714,0.666666667,0.909090909,1,0.833333333,0.666666667,0.75,0.6,0.571428571,0.666666667,0.5,0.909090909,1,0.833333333,0.769230769,0.833333333,0.714285714,0.666666667,0.714285714,0.625,0.677419355,0.807692308,0.736842105,0.619047619,0.8125,0.702702703,0.5,0.75,0.75,0.5,0,0.5,0.809523812,0.819444448,0.814285721,0.825000003,0.90476191,0.888888896,0.914285728,0.900000006,0.833333333,0.684210526,0.8125,0.590909091
edwd,edward,0.666666667,0.666666667,0.888888889,0.922222222,0.666666667,0.922222222,0.922222222,0.6,0.6,0.75,0.75,0.5,0.5,0.5,0.75,0.6,0.666666667,1,0.8,0.666666667,1,0.8,0.4,0.666666667,0.5,0.571428571,0.8,0.666666667,0.25,0.5,0.333333333,0.5,0.666666667,0.571428571,0.8,1,0.666666667,0.5,0.666666667,0.4,0.333333333,0.5,0.25,0.8,1,0.666666667,0.666666667,0.8,0.571428571,0.571428571,0.666666667,0.5,0.419354839,0.619047619,0.5,0.285714286,0.545454545,0.375,0.5,1,1,0.75,0,0.5,0.66666667,0.694444448,0.671428578,0.700000003,0.933333337,0.92592593,0.94000001,0.933333337,0.75,0.780487805,0.842105263,0.727272727
edwig,percy,0,0,0.466666667,0.466666667,0.2,0.466666667,0.466666667,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0,0,0,0,0,0,0.2,0.2,0.2,0,0,0,0,0,0,0.038461538,0.038461538,0.038461538,0,0,0,0.5,0.25,0.25,0,0,0.25,0.222222229,0.358024703,0.229629642,0.372839517,0.333333343,0.460317475,0.344444464,0.479365093,0.1,0,0,0
edwin,e,0.2,0.2,0.733333333,0.733333333,0.2,0.733333333,0.733333333,0.333333333,0.333333333,1,1,0.2,0.2,0.2,1,0.333333333,0.2,1,0.333333333,0.2,1,0.333333333,0,0,0,0.166666667,0.5,0.25,0,0,0,0.142857143,0.333333333,0.2,0.333333333,1,0.2,0,0,0,0,0,0,0.333333333,1,0.2,0.25,0.5,0.166666667,0.2,0.333333333,0.142857143,0.076923077,0.333333333,0.125,0,0,0,0.5,0.5,0.25,0.25,0,0.5,0.277777781,0.365079369,0.283333341,0.371428575,0.388888896,0.523809535,0.394444456,0.536507947,0.3,0,0,0
edwin,eddie,0.6,0.6,0.733333333,0.786666667,0.6,0.786666667,0.786666667,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.6,0.6,0.6,0.6,0.6,0.6,0.25,0.25,0.25,0.333333333,0.333333333,0.333333333,0,0,0,0.285714286,0.285714286,0.285714286,0.6,0.6,0.6,0.25,0.25,0.25,0,0,0,0.6,0.6,0.6,0.333333333,0.333333333,0.333333333,0.285714286,0.285714286,0.285714286,0.423076923,0.423076923,0.423076923,0.3125,0.3125,0.3125,0.75,0.75,0.75,0.5,0,0.75,0.777777791,0.809523821,0.788888911,0.822222233,0.777777791,0.809523821,0.788888911,0.822222233,0.6,0.470588235,0.571428571,0.4
edwin,edward,0.5,0.5,0.7,0.79,0.5,0.79,0.79,0.545454545,0.545454545,0.6,0.6,0.5,0.5,0.566666667,0.68,0.618181818,0.5,0.6,0.545454545,0.5,0.6,0.545454545,0.4,0.5,0.444444444,0.428571429,0.5,0.461538462,0.25,0.333333333,0.285714286,0.375,0.428571429,0.4,0.545454545,0.6,0.5,0.444444444,0.5,0.4,0.285714286,0.333333333,0.25,0.545454545,0.6,0.5,0.461538462,0.5,0.428571429,0.4,0.428571429,0.375,0.35483871,0.423076923,0.385964912,0.285714286,0.375,0.324324324,0.5,0.75,0.75,1,0,0.5,0.541666672,0.708333343,0.545833342,0.719444454,0.722222229,0.809523821,0.727777789,0.822222233,0.583333333,0.380952381,0.4,0.363636364
edwin,edwin,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
edwin,james,0,0,0,0,0.2,0,0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0,0,0.25,0.222222229,0.266666675,0.229629642,0.280000007,0.333333343,0.460317475,0.344444464,0.479365093,0.1,0,0,0
effia,effa,0.8,0.8,0.933333333,0.953333333,0.8,0.953333333,0.953333333,0.666666667,0.666666667,0.75,0.75,0.6,0.6,0.68,0.85,0.755555556,0.8,1,0.888888889,0.8,1,0.888888889,0.5,0.666666667,0.571428571,0.666666667,0.8,0.727272727,0.333333333,0.5,0.4,0.571428571,0.666666667,0.615384615,0.888888889,1,0.8,0.571428571,0.666666667,0.5,0.4,0.5,0.333333333,0.888888889,1,0.8,0.727272727,0.8,0.666666667,0.615384615,0.666666667,0.571428571,0.615384615,0.761904762,0.680851064,0.5,0.727272727,0.592592593,1,1,1,1,0,1,0.777777781,0.793650797,0.783333341,0.800000003,0.888888896,0.90476191,0.894444456,0.914285719,0.8,0.896551724,0.928571429,0.866666667
effie,effie,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
effie,etty,0.2,0.2,0.483333333,0.535,0.2,0.535,0.535,0.222222222,0.222222222,0.25,0.25,0.2,0.2,0.2,0.25,0.222222222,0.2,0.25,0.222222222,0.2,0.25,0.222222222,0,0,0,0.166666667,0.2,0.181818182,0,0,0,0.142857143,0.166666667,0.153846154,0.222222222,0.25,0.2,0,0,0,0,0,0,0.222222222,0.25,0.2,0.181818182,0.2,0.166666667,0.153846154,0.166666667,0.142857143,0.076923077,0.095238095,0.085106383,0,0,0,0.75,0.75,0.75,0.666666667,0,0.75,0.291666672,0.458333343,0.295833342,0.469444454,0.50000001,0.603174618,0.51111113,0.61587303,0.6,0.142857143,0.142857143,0.142857143
effy,effie,0.6,0.6,0.783333333,0.848333333,0.6,0.848333333,0.848333333,0.666666667,0.666666667,0.75,0.75,0.6,0.6,0.6,0.75,0.666666667,0.6,0.75,0.666666667,0.6,0.75,0.666666667,0.5,0.666666667,0.571428571,0.5,0.6,0.545454545,0.333333333,0.5,0.4,0.428571429,0.5,0.461538462,0.666666667,0.75,0.6,0.571428571,0.666666667,0.5,0.4,0.5,0.333333333,0.666666667,0.75,0.6,0.545454545,0.6,0.5,0.461538462,0.5,0.428571429,0.461538462,0.571428571,0.510638298,0.375,0.545454545,0.444444444,1,1,1,1,0,1,0.722222229,0.730158738,0.727777789,0.74285715,0.866666675,0.851851861,0.873333347,0.866666675,0.8,0.857142857,0.857142857,0.857142857
egerton,egertod,0.857142857,0.857142857,0.904761905,0.942857143,0.857142857,0.942857143,0.942857143,0.857142857,0.857142857,0.857142857,0.857142857,0.857142857,0.857142857,0.857142857,0.857142857,0.857142857,0.857142857,0.857142857,0.857142857,0.857142857,0.857142857,0.857142857,0.833333333,0.833333333,0.833333333,0.75,0.75,0.75,0.8,0.8,0.8,0.666666667,0.666666667,0.666666667,0.857142857,0.857142857,0.857142857,0.833333333,0.833333333,0.833333333,0.8,0.8,0.8,0.857142857,0.857142857,0.857142857,0.75,0.75,0.75,0.666666667,0.666666667,0.666666667,0.805555556,0.805555556,0.805555556,0.807692308,0.807692308,0.807692308,1,0.75,0.75,1,0,1,0.916666672,0.92592593,0.920833342,0.933333337,0.916666672,0.92592593,0.920833342,0.933333337,0.857142857,0.714285714,0.714285714,0.714285714
eizebeth,eliza,0.25,0.25,0.658333333,0.6925,0.375,0.6925,0.6925,0.307692308,0.307692308,0.4,0.4,0.25,0.25,0.3,0.48,0.369230769,0.375,0.6,0.461538462,0.375,0.6,0.461538462,0.142857143,0.25,0.181818182,0.222222222,0.333333333,0.266666667,0,0,0,0.1,0.142857143,0.117647059,0.461538462,0.6,0.375,0.181818182,0.25,0.142857143,0,0,0,0.461538462,0.6,0.375,0.266666667,0.333333333,0.222222222,0.117647059,0.142857143,0.1,0.170731707,0.269230769,0.208955224,0.129032258,0.25,0.170212766,0.25,0.25,0.25,0.5,0,0.25,0.518518527,0.522222233,0.525925941,0.54000001,0.66666668,0.688888907,0.681481507,0.711111128,0.3125,0.041666667,0.05,0.035714286
elacius,aloios,0.428571429,0.428571429,0.662698413,0.662698413,0.571428571,0.662698413,0.662698413,0.153846154,0.153846154,0.166666667,0.166666667,0.142857143,0.142857143,0.428571429,0.5,0.461538462,0.571428571,0.666666667,0.615384615,0.571428571,0.666666667,0.615384615,0,0,0,0.125,0.142857143,0.133333333,0,0,0,0.111111111,0.125,0.117647059,0.615384615,0.666666667,0.571428571,0,0,0,0,0,0,0.615384615,0.666666667,0.571428571,0.133333333,0.142857143,0.125,0.117647059,0.125,0.111111111,0.25,0.290322581,0.268656716,0.153846154,0.19047619,0.170212766,0.5,0.75,0.75,0.25,0,0.5,0.481481493,0.641975323,0.641666695,0.661728409,0.708333351,0.703703721,0.725000031,0.723456807,0.642857143,0.25,0.285714286,0.222222222
eladie,elodie,0.833333333,0.833333333,0.888888889,0.911111111,0.833333333,0.911111111,0.911111111,0.5,0.833333333,0.5,0.833333333,0.5,0.833333333,0.9,0.9,0.9,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333,0.6,0.6,0.6,0.714285714,0.714285714,0.714285714,0.25,0.25,0.25,0.625,0.625,0.625,0.833333333,0.833333333,0.833333333,0.6,0.6,0.6,0.25,0.25,0.25,0.833333333,0.833333333,0.833333333,0.714285714,0.714285714,0.714285714,0.625,0.625,0.625,0.677419355,0.677419355,0.677419355,0.571428571,0.571428571,0.571428571,1,1,1,1,0,1,0.90476191,0.916666672,0.909523819,0.925000004,0.90476191,0.916666672,0.909523819,0.925000004,0.916666667,0.9,0.9,0.9
elam,elam,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
eldin,eldin,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
