first,second,edit,dl,jaro,jw,bag,pw,sw,lcs3avg,lcs2avg,lcs3sht,lcs2sht,lcs3long,lcs2long,SWlong,SWsht,SWavg,1gramslong,1gramssht,1gramsavg,pad1gramslong,pad1gramssht,pad1gramsavg,2gramslong,2gramssht,2gramsavg,pad2gramslong,pad2gramssht,pad2gramsavg,3gramslong,3gramssht,3gramsavg,pad3gramslong,pad3gramssht,pad3gramsavg,pos1gramsavg,pos1gramssht,pos1gramslong,pos2gramsavg,pos2gramssht,pos2gramslong,pos3gramsavg,pos3gramssht,pos3gramslong,padpos1gramsavg,padpos1gramssht,padpos1gramslong,padpos2gramsavg,padpos2gramssht,padpos2gramslong,padpos3gramsavg,padpos3gramssht,padpos3gramslong,padskipgramslong,padskipgramssht,padskipgramsavg,skipgramslong,skipgramssht,skipgramsavg,Soundex,Phonex,Phonix,NYSIIS,D-Metaphone,FuzSoundex,Genjac2j,Genjac3j,Genjac2jw,Genjac3jw,Mong2j,Mong3j,Mong2jw,Mong3jw,editex,SAPSavg,SAPSsht,SAPSlong
knipe,nipe,0.8,0.8,0.933333333,0.933333333,0.8,0.933333333,0.933333333,0.888888889,0.888888889,1,1,0.8,0.8,0.8,1,0.888888889,0.8,1,0.888888889,0.8,1,0.888888889,0.75,1,0.857142857,0.666666667,0.8,0.727272727,0.666666667,1,0.8,0.571428571,0.666666667,0.615384615,0.888888889,1,0.8,0.857142857,1,0.75,0.8,1,0.666666667,0.888888889,1,0.8,0.727272727,0.8,0.666666667,0.615384615,0.666666667,0.571428571,0.692307692,0.857142857,0.765957447,0.6875,1,0.814814815,0.25,1,1,1,1,0.5,0.777777781,0.793650797,0.783333341,0.800000003,0.888888896,0.90476191,0.894444456,0.914285719,0.8,1,1,1
goforth,gojath,0.571428571,0.571428571,0.746031746,0.796825397,0.571428571,0.796825397,0.796825397,0.307692308,0.615384615,0.333333333,0.666666667,0.285714286,0.571428571,0.314285714,0.366666667,0.338461538,0.571428571,0.666666667,0.615384615,0.571428571,0.666666667,0.615384615,0.333333333,0.4,0.363636364,0.5,0.571428571,0.533333333,0,0,0,0.444444444,0.5,0.470588235,0.615384615,0.666666667,0.571428571,0.363636364,0.4,0.333333333,0,0,0,0.615384615,0.666666667,0.571428571,0.533333333,0.571428571,0.5,0.470588235,0.5,0.444444444,0.361111111,0.419354839,0.388059701,0.192307692,0.238095238,0.212765957,0.25,0.75,0.5,0.75,0.5,0.25,0.592592597,0.74074075,0.596296304,0.750617292,0.833333343,0.802469148,0.841666684,0.817283962,0.642857143,0.512820513,0.625,0.434782609
higgison,higgison,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
bohan,bohan,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
hegertey,hagarty,0.625,0.625,0.779761905,0.801785714,0.625,0.801785714,0.801785714,0.266666667,0.266666667,0.285714286,0.285714286,0.25,0.25,0.6,0.685714286,0.64,0.625,0.714285714,0.666666667,0.625,0.714285714,0.666666667,0.142857143,0.166666667,0.153846154,0.333333333,0.375,0.352941176,0,0,0,0.2,0.222222222,0.210526316,0.666666667,0.714285714,0.625,0.153846154,0.166666667,0.142857143,0,0,0,0.666666667,0.714285714,0.625,0.352941176,0.375,0.333333333,0.210526316,0.222222222,0.2,0.365853659,0.416666667,0.38961039,0.290322581,0.346153846,0.315789474,1,1,1,1,0.75,1,0.703703715,0.722222233,0.714814835,0.735555565,0.777777791,0.777777791,0.788888911,0.795555568,0.75,0.765957447,0.782608696,0.75
nicholson,nicholason,0.9,0.9,0.966666667,0.98,0.9,0.98,0.98,0.947368421,0.947368421,1,1,0.9,0.9,0.78,0.866666667,0.821052632,0.9,1,0.947368421,0.9,1,0.947368421,0.777777778,0.875,0.823529412,0.818181818,0.9,0.857142857,0.625,0.714285714,0.666666667,0.75,0.818181818,0.782608696,0.947368421,1,0.9,0.823529412,0.875,0.777777778,0.666666667,0.714285714,0.625,0.947368421,1,0.9,0.857142857,0.9,0.818181818,0.782608696,0.818181818,0.75,0.784313725,0.869565217,0.824742268,0.731707317,0.833333333,0.779220779,1,0.5,1,1,1,1,0.878787881,0.879629632,0.881818186,0.883333335,0.966666669,0.959595962,0.970000005,0.963636366,0.9,0.75,0.827586207,0.685714286
watson,watson,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
watson,watson,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
batton,battin,0.833333333,0.833333333,0.888888889,0.933333333,0.833333333,0.933333333,0.933333333,0.666666667,0.666666667,0.666666667,0.666666667,0.666666667,0.666666667,0.9,0.9,0.9,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333,0.6,0.6,0.6,0.714285714,0.714285714,0.714285714,0.5,0.5,0.5,0.625,0.625,0.625,0.833333333,0.833333333,0.833333333,0.6,0.6,0.6,0.5,0.5,0.5,0.833333333,0.833333333,0.833333333,0.714285714,0.714285714,0.714285714,0.625,0.625,0.625,0.709677419,0.709677419,0.709677419,0.666666667,0.666666667,0.666666667,1,1,1,1,1,1,0.90476191,0.916666672,0.909523819,0.925000004,0.90476191,0.916666672,0.909523819,0.925000004,0.916666667,0.904761905,0.904761905,0.904761905
batton,battin,0.833333333,0.833333333,0.888888889,0.933333333,0.833333333,0.933333333,0.933333333,0.666666667,0.666666667,0.666666667,0.666666667,0.666666667,0.666666667,0.9,0.9,0.9,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333,0.6,0.6,0.6,0.714285714,0.714285714,0.714285714,0.5,0.5,0.5,0.625,0.625,0.625,0.833333333,0.833333333,0.833333333,0.6,0.6,0.6,0.5,0.5,0.5,0.833333333,0.833333333,0.833333333,0.714285714,0.714285714,0.714285714,0.625,0.625,0.625,0.709677419,0.709677419,0.709677419,0.666666667,0.666666667,0.666666667,1,1,1,1,1,1,0.90476191,0.916666672,0.909523819,0.925000004,0.90476191,0.916666672,0.909523819,0.925000004,0.916666667,0.904761905,0.904761905,0.904761905
harvey,harvey,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
harvey,harvey,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
campbell,campbell,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
elliot,elliot,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
woolacot,woolacott,0.888888889,0.888888889,0.962962963,0.977777778,0.888888889,0.977777778,0.977777778,0.941176471,0.941176471,1,1,0.888888889,0.888888889,0.888888889,1,0.941176471,0.888888889,1,0.941176471,0.888888889,1,0.941176471,0.875,1,0.933333333,0.9,1,0.947368421,0.857142857,1,0.923076923,0.818181818,0.9,0.857142857,0.941176471,1,0.888888889,0.933333333,1,0.875,0.923076923,1,0.857142857,0.941176471,1,0.888888889,0.947368421,1,0.9,0.857142857,0.9,0.818181818,0.847826087,0.951219512,0.896551724,0.861111111,1,0.925373134,1,0.75,1,1,1,1,0.9,0.88888889,0.9,0.892929294,1,0.977777779,1,0.982222223,1,0.947368421,0.964285714,0.931034483
mccue,mchughs,0.428571429,0.428571429,0.676190476,0.740952381,0.428571429,0.740952381,0.740952381,0.333333333,0.333333333,0.4,0.4,0.285714286,0.285714286,0.285714286,0.4,0.333333333,0.428571429,0.6,0.5,0.428571429,0.6,0.5,0.166666667,0.25,0.2,0.25,0.333333333,0.285714286,0,0,0,0.222222222,0.285714286,0.25,0.5,0.6,0.428571429,0.2,0.25,0.166666667,0,0,0,0.5,0.6,0.428571429,0.285714286,0.333333333,0.25,0.25,0.285714286,0.222222222,0.25,0.346153846,0.290322581,0.192307692,0.3125,0.238095238,0.5,1,0.5,0.5,0.666666667,1,0.583333343,0.604938282,0.451851865,0.61728396,0.777777791,0.777777791,0.794444472,0.800000012,0.5,0,0,0
wilkinson,wilkinson,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
prendible,prindible,0.888888889,0.888888889,0.863425926,0.890740741,0.888888889,0.890740741,0.890740741,0.666666667,0.888888889,0.666666667,0.888888889,0.666666667,0.888888889,0.933333333,0.933333333,0.933333333,0.888888889,0.888888889,0.888888889,0.888888889,0.888888889,0.888888889,0.75,0.75,0.75,0.8,0.8,0.8,0.571428571,0.571428571,0.571428571,0.727272727,0.727272727,0.727272727,0.888888889,0.888888889,0.888888889,0.75,0.75,0.75,0.571428571,0.571428571,0.571428571,0.888888889,0.888888889,0.888888889,0.8,0.8,0.8,0.727272727,0.727272727,0.727272727,0.782608696,0.782608696,0.782608696,0.75,0.75,0.75,1,1,1,1,1,1,0.933333337,0.939393943,0.936666673,0.945454549,0.933333337,0.939393943,0.94000001,0.945454549,0.944444444,0.931034483,0.931034483,0.931034483
mcclacherty,mclatcheerty,0.75,0.75,0.797474747,0.837979798,0.833333333,0.837979798,0.837979798,0.608695652,0.782608696,0.636363636,0.818181818,0.583333333,0.75,0.55,0.6,0.573913043,0.833333333,0.909090909,0.869565217,0.833333333,0.909090909,0.869565217,0.727272727,0.8,0.761904762,0.769230769,0.833333333,0.8,0.4,0.444444444,0.421052632,0.571428571,0.615384615,0.592592593,0.869565217,0.909090909,0.833333333,0.761904762,0.8,0.727272727,0.421052632,0.444444444,0.4,0.869565217,0.909090909,0.833333333,0.8,0.833333333,0.769230769,0.592592593,0.615384615,0.571428571,0.639344262,0.696428571,0.666666667,0.588235294,0.652173913,0.618556701,0.75,1,1,1,0.75,1,0.871794875,0.833333339,0.87435898,0.749629633,0.944444448,0.91452992,0.950000008,0.924786329,0.916666667,0.90625,0.90625,0.90625
eisler,eislar,0.833333333,0.833333333,0.888888889,0.933333333,0.833333333,0.933333333,0.933333333,0.666666667,0.666666667,0.666666667,0.666666667,0.666666667,0.666666667,0.9,0.9,0.9,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333,0.6,0.6,0.6,0.714285714,0.714285714,0.714285714,0.5,0.5,0.5,0.625,0.625,0.625,0.833333333,0.833333333,0.833333333,0.6,0.6,0.6,0.5,0.5,0.5,0.833333333,0.833333333,0.833333333,0.714285714,0.714285714,0.714285714,0.625,0.625,0.625,0.709677419,0.709677419,0.709677419,0.666666667,0.666666667,0.666666667,1,1,1,1,1,1,0.90476191,0.916666672,0.909523819,0.925000004,0.90476191,0.916666672,0.914285728,0.925000004,0.916666667,0.909090909,0.909090909,0.909090909
mcgraw,mcgrath,0.714285714,0.714285714,0.849206349,0.90952381,0.714285714,0.90952381,0.90952381,0.769230769,0.769230769,0.833333333,0.833333333,0.714285714,0.714285714,0.714285714,0.833333333,0.769230769,0.714285714,0.833333333,0.769230769,0.714285714,0.833333333,0.769230769,0.666666667,0.8,0.727272727,0.625,0.714285714,0.666666667,0.6,0.75,0.666666667,0.555555556,0.625,0.588235294,0.769230769,0.833333333,0.714285714,0.727272727,0.8,0.666666667,0.666666667,0.75,0.6,0.769230769,0.833333333,0.714285714,0.666666667,0.714285714,0.625,0.588235294,0.625,0.555555556,0.611111111,0.709677419,0.656716418,0.615384615,0.761904762,0.680851064,0.75,0.75,0.75,1,0.75,1,0.791666672,0.790123463,0.795833342,0.800000005,0.90476191,0.888888896,0.909523819,0.900000006,0.714285714,0.558139535,0.571428571,0.545454545
mcgraw,mcgrath,0.714285714,0.714285714,0.849206349,0.90952381,0.714285714,0.90952381,0.90952381,0.769230769,0.769230769,0.833333333,0.833333333,0.714285714,0.714285714,0.714285714,0.833333333,0.769230769,0.714285714,0.833333333,0.769230769,0.714285714,0.833333333,0.769230769,0.666666667,0.8,0.727272727,0.625,0.714285714,0.666666667,0.6,0.75,0.666666667,0.555555556,0.625,0.588235294,0.769230769,0.833333333,0.714285714,0.727272727,0.8,0.666666667,0.666666667,0.75,0.6,0.769230769,0.833333333,0.714285714,0.666666667,0.714285714,0.625,0.588235294,0.625,0.555555556,0.611111111,0.709677419,0.656716418,0.615384615,0.761904762,0.680851064,0.75,0.75,0.75,1,0.75,1,0.791666672,0.790123463,0.795833342,0.800000005,0.90476191,0.888888896,0.909523819,0.900000006,0.714285714,0.558139535,0.571428571,0.545454545
attridge,attridg,0.875,0.875,0.958333333,0.975,0.875,0.975,0.975,0.933333333,0.933333333,1,1,0.875,0.875,0.875,1,0.933333333,0.875,1,0.933333333,0.875,1,0.933333333,0.857142857,1,0.923076923,0.777777778,0.875,0.823529412,0.833333333,1,0.909090909,0.7,0.777777778,0.736842105,0.933333333,1,0.875,0.923076923,1,0.857142857,0.909090909,1,0.833333333,0.933333333,1,0.875,0.823529412,0.875,0.777777778,0.736842105,0.777777778,0.7,0.804878049,0.916666667,0.857142857,0.838709677,1,0.912280702,1,1,1,1,0.75,0.25,0.851851854,0.855555558,0.855555561,0.862222224,0.92592593,0.933333337,0.929629637,0.940000004,0.875,1,1,1
sherwin,sherwin,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
armstrong,armstrong,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
raho,rahow,0.8,0.8,0.933333333,0.953333333,0.8,0.953333333,0.953333333,0.888888889,0.888888889,1,1,0.8,0.8,0.8,1,0.888888889,0.8,1,0.888888889,0.8,1,0.888888889,0.75,1,0.857142857,0.666666667,0.8,0.727272727,0.666666667,1,0.8,0.571428571,0.666666667,0.615384615,0.888888889,1,0.8,0.857142857,1,0.75,0.8,1,0.666666667,0.888888889,1,0.8,0.727272727,0.8,0.666666667,0.615384615,0.666666667,0.571428571,0.692307692,0.857142857,0.765957447,0.6875,1,0.814814815,1,1,1,1,1,1,0.777777781,0.793650797,0.783333341,0.803174606,0.933333337,0.92592593,0.94000001,0.937037041,0.8,0.647058824,0.785714286,0.55
moffat,moffatt,0.857142857,0.857142857,0.952380952,0.971428571,0.857142857,0.971428571,0.971428571,0.923076923,0.923076923,1,1,0.857142857,0.857142857,0.857142857,1,0.923076923,0.857142857,1,0.923076923,0.857142857,1,0.923076923,0.833333333,1,0.909090909,0.875,1,0.933333333,0.8,1,0.888888889,0.777777778,0.875,0.823529412,0.923076923,1,0.857142857,0.909090909,1,0.833333333,0.888888889,1,0.8,0.923076923,1,0.857142857,0.933333333,1,0.875,0.823529412,0.875,0.777777778,0.805555556,0.935483871,0.865671642,0.807692308,1,0.893617021,1,0.75,1,1,1,1,0.875,0.864197532,0.875,0.869135804,1,0.972222224,1,0.977777779,1,0.930232558,0.952380952,0.909090909
moffat,moffatt,0.857142857,0.857142857,0.952380952,0.971428571,0.857142857,0.971428571,0.971428571,0.923076923,0.923076923,1,1,0.857142857,0.857142857,0.857142857,1,0.923076923,0.857142857,1,0.923076923,0.857142857,1,0.923076923,0.833333333,1,0.909090909,0.875,1,0.933333333,0.8,1,0.888888889,0.777777778,0.875,0.823529412,0.923076923,1,0.857142857,0.909090909,1,0.833333333,0.888888889,1,0.8,0.923076923,1,0.857142857,0.933333333,1,0.875,0.823529412,0.875,0.777777778,0.805555556,0.935483871,0.865671642,0.807692308,1,0.893617021,1,0.75,1,1,1,1,0.875,0.864197532,0.875,0.869135804,1,0.972222224,1,0.977777779,1,0.930232558,0.952380952,0.909090909
stewart,stewart,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
gill,gill,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
mccormack,mccormich,0.777777778,0.777777778,0.851851852,0.911111111,0.777777778,0.911111111,0.911111111,0.666666667,0.666666667,0.666666667,0.666666667,0.666666667,0.666666667,0.822222222,0.822222222,0.822222222,0.777777778,0.777777778,0.777777778,0.777777778,0.777777778,0.777777778,0.625,0.625,0.625,0.6,0.6,0.6,0.571428571,0.571428571,0.571428571,0.545454545,0.545454545,0.545454545,0.777777778,0.777777778,0.777777778,0.625,0.625,0.625,0.571428571,0.571428571,0.571428571,0.777777778,0.777777778,0.777777778,0.6,0.6,0.6,0.545454545,0.545454545,0.545454545,0.673913043,0.673913043,0.673913043,0.666666667,0.666666667,0.666666667,1,1,1,1,1,1,0.866666675,0.878787886,0.873333347,0.886868694,0.866666675,0.878787886,0.873333347,0.886868694,0.833333333,0.596491228,0.607142857,0.586206897
ready,readymaker,0.5,0.5,0.833333333,0.9,0.5,0.9,0.9,0.666666667,0.666666667,1,1,0.5,0.5,0.5,1,0.666666667,0.5,1,0.666666667,0.5,1,0.666666667,0.444444444,1,0.615384615,0.454545455,0.833333333,0.588235294,0.375,1,0.545454545,0.416666667,0.714285714,0.526315789,0.666666667,1,0.5,0.615384615,1,0.444444444,0.545454545,1,0.375,0.666666667,1,0.5,0.588235294,0.833333333,0.454545455,0.526315789,0.714285714,0.416666667,0.411764706,0.807692308,0.545454545,0.390243902,1,0.561403509,0.5,0.5,0.5,0.75,0.5,0.5,0.515151517,0.546296299,0.518181823,0.550000002,0.944444448,0.93650794,0.950000008,0.942857146,0.5,0.117647059,0.2,0.083333333
conseno,conceni,0.714285714,0.714285714,0.80952381,0.866666667,0.714285714,0.866666667,0.866666667,0.428571429,0.714285714,0.428571429,0.714285714,0.428571429,0.714285714,0.628571429,0.628571429,0.628571429,0.714285714,0.714285714,0.714285714,0.714285714,0.714285714,0.714285714,0.5,0.5,0.5,0.5,0.5,0.5,0.2,0.2,0.2,0.333333333,0.333333333,0.333333333,0.714285714,0.714285714,0.714285714,0.5,0.5,0.5,0.2,0.2,0.2,0.714285714,0.714285714,0.714285714,0.5,0.5,0.5,0.333333333,0.333333333,0.333333333,0.555555556,0.555555556,0.555555556,0.461538462,0.461538462,0.461538462,1,1,1,0.75,1,1,0.833333343,0.851851861,0.841666684,0.866666675,0.833333343,0.851851861,0.845833354,0.866666675,0.857142857,0.909090909,0.909090909,0.909090909
conseno,conceni,0.714285714,0.714285714,0.80952381,0.866666667,0.714285714,0.866666667,0.866666667,0.428571429,0.714285714,0.428571429,0.714285714,0.428571429,0.714285714,0.628571429,0.628571429,0.628571429,0.714285714,0.714285714,0.714285714,0.714285714,0.714285714,0.714285714,0.5,0.5,0.5,0.5,0.5,0.5,0.2,0.2,0.2,0.333333333,0.333333333,0.333333333,0.714285714,0.714285714,0.714285714,0.5,0.5,0.5,0.2,0.2,0.2,0.714285714,0.714285714,0.714285714,0.5,0.5,0.5,0.333333333,0.333333333,0.333333333,0.555555556,0.555555556,0.555555556,0.461538462,0.461538462,0.461538462,1,1,1,0.75,1,1,0.833333343,0.851851861,0.841666684,0.866666675,0.833333343,0.851851861,0.845833354,0.866666675,0.857142857,0.909090909,0.909090909,0.909090909
loungway,longueway,0.666666667,0.666666667,0.900462963,0.92037037,0.888888889,0.92037037,0.92037037,0.352941176,0.823529412,0.375,0.875,0.333333333,0.777777778,0.488888889,0.55,0.517647059,0.888888889,1,0.941176471,0.888888889,1,0.941176471,0.5,0.571428571,0.533333333,0.6,0.666666667,0.631578947,0.142857143,0.166666667,0.153846154,0.454545455,0.5,0.476190476,0.941176471,1,0.888888889,0.533333333,0.571428571,0.5,0.153846154,0.166666667,0.142857143,0.941176471,1,0.888888889,0.631578947,0.666666667,0.6,0.476190476,0.5,0.454545455,0.5,0.56097561,0.528735632,0.388888889,0.451612903,0.417910448,1,1,1,1,1,1,0.800000006,0.787878795,0.810000014,0.795959603,0.888888896,0.866666675,0.900000016,0.880000007,0.777777778,0.476190476,0.555555556,0.416666667
loungway,longueway,0.666666667,0.666666667,0.900462963,0.92037037,0.888888889,0.92037037,0.92037037,0.352941176,0.823529412,0.375,0.875,0.333333333,0.777777778,0.488888889,0.55,0.517647059,0.888888889,1,0.941176471,0.888888889,1,0.941176471,0.5,0.571428571,0.533333333,0.6,0.666666667,0.631578947,0.142857143,0.166666667,0.153846154,0.454545455,0.5,0.476190476,0.941176471,1,0.888888889,0.533333333,0.571428571,0.5,0.153846154,0.166666667,0.142857143,0.941176471,1,0.888888889,0.631578947,0.666666667,0.6,0.476190476,0.5,0.454545455,0.5,0.56097561,0.528735632,0.388888889,0.451612903,0.417910448,1,1,1,1,1,1,0.800000006,0.787878795,0.810000014,0.795959603,0.888888896,0.866666675,0.900000016,0.880000007,0.777777778,0.476190476,0.555555556,0.416666667
loungway,longueway,0.666666667,0.666666667,0.900462963,0.92037037,0.888888889,0.92037037,0.92037037,0.352941176,0.823529412,0.375,0.875,0.333333333,0.777777778,0.488888889,0.55,0.517647059,0.888888889,1,0.941176471,0.888888889,1,0.941176471,0.5,0.571428571,0.533333333,0.6,0.666666667,0.631578947,0.142857143,0.166666667,0.153846154,0.454545455,0.5,0.476190476,0.941176471,1,0.888888889,0.533333333,0.571428571,0.5,0.153846154,0.166666667,0.142857143,0.941176471,1,0.888888889,0.631578947,0.666666667,0.6,0.476190476,0.5,0.454545455,0.5,0.56097561,0.528735632,0.388888889,0.451612903,0.417910448,1,1,1,1,1,1,0.800000006,0.787878795,0.810000014,0.795959603,0.888888896,0.866666675,0.900000016,0.880000007,0.777777778,0.476190476,0.555555556,0.416666667
luckhartd,lukehart,0.666666667,0.666666667,0.884259259,0.907407407,0.777777778,0.907407407,0.907407407,0.470588235,0.705882353,0.5,0.75,0.444444444,0.666666667,0.511111111,0.575,0.541176471,0.777777778,0.875,0.823529412,0.777777778,0.875,0.823529412,0.5,0.571428571,0.533333333,0.5,0.555555556,0.526315789,0.285714286,0.333333333,0.307692308,0.363636364,0.4,0.380952381,0.823529412,0.875,0.777777778,0.533333333,0.571428571,0.5,0.307692308,0.333333333,0.285714286,0.823529412,0.875,0.777777778,0.526315789,0.555555556,0.5,0.380952381,0.4,0.363636364,0.52173913,0.585365854,0.551724138,0.5,0.580645161,0.537313433,1,0.75,1,1,0.5,0.25,0.636363642,0.747474757,0.645454558,0.76161617,0.833333343,0.818181829,0.843333352,0.832323242,0.722222222,0.339622642,0.375,0.310344828
brown,brown,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
hillebright,hillbrecht,0.727272727,0.727272727,0.850505051,0.91030303,0.818181818,0.91030303,0.91030303,0.380952381,0.761904762,0.4,0.8,0.363636364,0.727272727,0.563636364,0.62,0.59047619,0.818181818,0.9,0.857142857,0.818181818,0.9,0.857142857,0.5,0.555555556,0.526315789,0.583333333,0.636363636,0.608695652,0.222222222,0.25,0.235294118,0.461538462,0.5,0.48,0.857142857,0.9,0.818181818,0.526315789,0.555555556,0.5,0.235294118,0.25,0.222222222,0.857142857,0.9,0.818181818,0.608695652,0.636363636,0.583333333,0.48,0.5,0.461538462,0.517857143,0.568627451,0.542056075,0.434782609,0.487804878,0.459770115,1,0.5,1,0.75,1,1,0.805555562,0.786324794,0.813888902,0.796581204,0.861111119,0.846153855,0.87222224,0.86153847,0.772727273,0.344827586,0.357142857,0.333333333
hanel,hehnell,0.571428571,0.571428571,0.707142857,0.736428571,0.571428571,0.736428571,0.736428571,0.5,0.5,0.6,0.6,0.428571429,0.428571429,0.457142857,0.64,0.533333333,0.571428571,0.8,0.666666667,0.571428571,0.8,0.666666667,0.333333333,0.5,0.4,0.5,0.666666667,0.571428571,0.2,0.333333333,0.25,0.333333333,0.428571429,0.375,0.666666667,0.8,0.571428571,0.4,0.5,0.333333333,0.25,0.333333333,0.2,0.666666667,0.8,0.571428571,0.571428571,0.666666667,0.5,0.375,0.428571429,0.333333333,0.388888889,0.538461538,0.451612903,0.346153846,0.5625,0.428571429,1,1,1,1,1,1,0.518518521,0.654320995,0.670833342,0.669135809,0.888888896,0.841269851,0.894444456,0.860317469,0.785714286,0.761904762,0.8,0.727272727
lenard,leonhardt,0.666666667,0.666666667,0.888888889,0.911111111,0.666666667,0.911111111,0.911111111,0.4,0.666666667,0.5,0.833333333,0.333333333,0.555555556,0.4,0.6,0.48,0.666666667,1,0.8,0.666666667,1,0.8,0.375,0.6,0.461538462,0.4,0.571428571,0.470588235,0.142857143,0.25,0.181818182,0.272727273,0.375,0.315789474,0.8,1,0.666666667,0.461538462,0.6,0.375,0.181818182,0.25,0.142857143,0.8,1,0.666666667,0.470588235,0.571428571,0.4,0.315789474,0.375,0.272727273,0.391304348,0.580645161,0.467532468,0.333333333,0.571428571,0.421052632,1,0.75,1,1,1,0.75,0.600000006,0.606060613,0.610000014,0.620202027,0.857142866,0.833333343,0.871428592,0.852777787,0.777777778,0.52173913,0.545454545,0.5
vock,vock,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
